"ClaimType";"ClaimDay";"ClaimCost"
1;3614;37714
1;3614;14049
1;3614;37354
1;3614;8836
1;3615;17037
1;3615;21172
1;3615;29814
1;3615;9231
1;3615;20750
1;3615;26991
1;3615;21950
1;3615;30129
1;3615;41072
1;3615;29217
1;3615;18586
1;3616;25023
1;3616;15137
1;3616;40186
1;3616;21431
1;3616;17573
1;3616;23044
1;3616;42377
1;3616;9601
1;3616;11493
1;3616;13529
1;3616;24874
1;3616;14332
1;3616;26126
1;3616;31332
1;3616;9568
1;3616;12817
1;3616;19518
1;3616;9630
1;3616;13138
1;3616;21396
1;3617;11822
1;3617;26007
1;3617;14145
1;3617;19552
1;3617;12584
1;3617;13573
1;3617;18208
1;3617;30655
1;3617;18517
1;3617;11439
1;3617;16743
1;3617;17886
1;3617;20185
1;3617;23955
1;3617;13324
1;3617;26160
1;3618;22499
1;3618;22121
1;3618;24477
1;3618;19094
1;3618;13992
1;3618;23764
1;3618;16660
1;3618;37732
1;3618;34696
1;3618;51133
1;3618;8807
1;3618;27695
1;3618;21644
1;3618;30479
1;3619;18266
1;3619;20783
1;3619;26650
1;3619;30836
1;3619;16199
1;3619;28375
1;3619;13876
1;3619;33182
1;3620;20123
1;3620;13000
1;3620;9961
1;3620;9649
1;3620;21078
1;3620;29197
1;3620;15426
1;3621;19456
1;3621;14839
1;3621;15807
1;3621;14290
1;3621;11444
1;3621;22956
1;3621;15560
1;3621;17583
1;3621;13149
1;3621;25211
1;3621;21276
1;3621;43311
1;3622;9297
1;3622;17372
1;3622;38607
1;3622;49853
1;3622;9813
1;3622;28911
1;3623;29392
1;3623;24431
1;3623;14810
1;3623;21425
1;3623;224717
1;3623;26750
1;3623;27661
1;3623;20395
1;3623;36867
1;3624;10929
1;3624;23903
1;3624;22418
1;3624;27558
1;3624;16371
1;3624;16887
1;3624;18926
1;3624;21848
1;3624;15806
1;3624;21243
1;3624;34944
1;3624;31397
1;3624;21205
1;3625;321888
1;3625;14624
1;3625;14018
1;3625;21838
1;3625;37099
1;3625;18829
1;3625;13007
1;3625;8341
1;3625;26445
1;3625;28909
1;3625;11184
1;3625;18608
1;3625;28705
1;3626;22414
1;3626;20392
1;3626;17869
1;3626;17354
1;3626;20109
1;3626;21018
1;3626;312017
1;3626;20593
1;3626;22841
1;3627;20478
1;3627;248486
1;3627;9423
1;3627;28936
1;3627;15029
1;3627;24498
1;3627;17225
1;3627;29060
1;3627;10971
1;3627;39126
1;3627;12761
1;3627;21829
1;3628;21997
1;3628;14172
1;3628;34375
1;3628;48057
1;3628;21419
1;3628;16708
1;3628;15689
1;3628;20186
1;3628;13349
1;3628;14421
1;3628;273276
1;3628;28154
1;3628;13853
1;3629;13266
1;3629;17170
1;3629;17339
1;3629;9260
1;3629;17494
1;3629;25173
1;3629;24907
1;3629;15794
1;3629;22485
1;3630;25324
1;3630;20667
1;3630;10813
1;3630;22582
1;3630;26906
1;3630;34361
1;3630;27293
1;3630;14436
1;3630;30072
1;3630;29933
1;3630;21198
1;3630;16053
1;3631;8993
1;3631;14481
1;3631;23755
1;3631;6983
1;3631;32647
1;3632;18427
1;3632;11020
1;3632;16486
1;3632;14053
1;3632;12170
1;3632;13339
1;3632;12377
1;3632;291649
1;3634;17364
1;3634;20460
1;3634;13865
1;3634;39165
1;3634;15422
1;3634;27678
1;3634;20112
1;3634;34106
1;3634;15059
1;3634;18081
1;3635;12512
1;3635;17225
1;3635;30223
1;3635;21405
1;3635;21035
1;3635;37380
1;3635;10665
1;3635;10232
1;3635;19450
1;3635;20288
1;3636;25348
1;3636;23151
1;3636;13990
1;3636;23684
1;3636;21707
1;3636;7490
1;3636;18627
1;3636;12795
1;3636;27029
1;3636;19472
1;3636;22039
1;3636;12267
1;3636;23867
1;3637;16857
1;3637;12442
1;3637;34806
1;3637;20637
1;3637;16628
1;3637;16030
1;3637;35653
1;3637;27847
1;3637;39832
1;3637;26012
1;3637;26524
1;3637;19035
1;3637;27642
1;3638;14717
1;3638;14724
1;3638;31395
1;3638;12625
1;3638;45988
1;3638;8898
1;3638;20347
1;3638;14518
1;3638;16050
1;3638;17913
1;3638;22606
1;3639;41969
1;3639;45228
1;3639;13443
1;3639;14132
1;3639;16383
1;3639;52041
1;3639;17904
1;3640;22253
1;3640;10813
1;3640;10536
1;3640;21354
1;3640;25928
1;3640;16386
1;3640;58591
1;3640;31054
1;3640;14424
1;3640;17270
1;3640;13588
1;3640;17025
1;3640;15869
1;3640;27631
1;3640;20890
1;3640;16724
1;3640;21353
1;3640;10125
1;3641;207354
1;3641;18235
1;3641;277265
1;3641;17610
1;3641;26271
1;3641;23585
1;3641;228987
1;3641;52238
1;3641;15370
1;3641;20783
1;3641;27329
1;3641;21205
1;3641;11470
1;3641;10652
1;3641;19106
1;3641;27533
1;3642;16381
1;3642;26393
1;3642;14416
1;3642;15819
1;3642;14462
1;3642;28295
1;3642;8758
1;3643;34010
1;3643;26193
1;3643;19681
1;3643;21206
1;3644;24852
1;3644;27755
1;3644;23168
1;3644;16536
1;3644;15521
1;3644;10200
1;3645;21701
1;3645;13931
1;3645;15581
1;3645;25911
1;3645;13007
1;3645;16630
1;3645;14039
1;3645;18685
1;3645;33971
1;3645;17581
1;3645;11398
1;3645;32433
1;3645;24176
1;3645;33468
1;3646;30593
1;3646;15046
1;3646;15172
1;3646;15503
1;3646;178504
1;3646;41903
1;3646;9945
1;3646;27560
1;3646;24382
1;3646;16369
1;3646;14027
1;3646;223391
1;3646;16196
1;3646;283157
1;3646;26937
1;3646;21998
1;3646;264851
1;3646;12116
1;3646;26138
1;3646;11605
1;3646;26180
1;3646;11907
1;3647;16255
1;3647;29933
1;3647;255949
1;3647;23165
1;3647;18492
1;3647;153766
1;3647;18514
1;3647;15949
1;3647;18969
1;3647;26326
1;3647;23382
1;3647;20350
1;3647;38022
1;3647;16439
1;3648;19740
1;3648;25049
1;3648;17078
1;3648;15638
1;3648;11522
1;3648;11920
1;3648;36345
1;3648;10153
1;3648;15224
1;3648;16596
1;3648;19013
1;3648;19222
1;3648;14585
1;3648;18660
1;3648;11535
1;3648;19144
1;3648;9818
1;3648;21790
1;3648;18130
1;3648;19040
1;3648;35783
1;3649;16333
1;3649;15398
1;3649;11030
1;3649;22031
1;3649;17216
1;3649;14473
1;3649;27500
1;3649;12579
1;3649;22657
1;3649;16435
1;3649;13165
1;3649;25237
1;3649;20527
1;3649;8778
1;3650;13006
1;3650;37803
1;3650;20705
1;3650;24508
1;3650;38021
1;3650;10632
1;3650;25809
1;3650;36641
1;3650;20829
1;3650;295364
1;3650;25919
1;3650;15708
1;3650;23450
1;3650;40872
1;3650;8652
1;3650;14291
2;1;15877
2;1;23918
2;1;31055
2;1;33377
2;1;76205
2;1;17662
2;1;19734
2;1;53429
2;1;48648
2;1;26382
2;1;37691
2;1;36582
2;2;38470
2;2;31051
2;2;51586
2;2;24399
2;2;33051
2;2;25597
2;2;17008
2;2;44653
2;2;18728
2;2;31847
2;3;20645
2;3;43159
2;3;47936
2;3;20299
2;4;39160
2;4;27179
2;4;32689
2;4;19305
2;4;35849
2;4;37348
2;4;33610
2;4;42953
2;4;33155
2;4;25247
2;5;46151
2;5;32447
2;5;37685
2;5;29589
2;5;14960
2;5;18931
2;5;42595
2;5;25038
2;5;2373579
2;6;34815
2;6;24149
2;6;40620
2;6;53459
2;6;37024
2;6;31435
2;6;31017
2;6;42640
2;6;24739
2;7;31356
2;7;25598
2;7;60256
2;7;29760
2;7;19911
2;7;2632463
2;7;84752
2;7;45848
2;7;31214
2;7;38702
2;7;32269
2;7;36164
2;8;20162
2;8;37658
2;8;30950
2;8;32207
2;8;48197
2;8;53930
2;8;20845
2;8;36355
2;8;2259123
2;9;29523
2;9;40004
2;9;17521
2;9;2569923
2;9;29851
2;9;32718
2;10;40722
2;10;45557
2;10;40054
2;10;71345
2;10;25673
2;10;20830
2;10;59154
2;10;50649
2;10;27809
2;10;51740
2;10;45025
2;10;13411
2;10;33399
2;11;40761
2;11;47581
2;11;40805
2;11;44277
2;11;66569
2;11;49238
2;11;22344
2;11;17322
2;11;37015
2;12;32847
2;12;17310
2;12;53599
2;12;29380
2;12;42881
2;12;17620
2;12;12201
2;13;47892
2;13;2302316
2;13;24021
2;13;41571
2;13;13285
2;13;75832
2;13;22007
2;13;47302
2;13;25216
2;14;27961
2;14;21891
2;14;60734
2;14;45116
2;14;32993
2;14;46130
2;15;41914
2;15;44624
2;15;29099
2;15;18455
2;16;55410
2;16;36209
2;16;73561
2;16;37654
2;16;31329
2;16;34731
2;16;39285
2;16;29223
2;17;68329
2;17;44705
2;17;37691
2;17;39857
2;17;38620
2;17;53038
2;17;39397
2;18;49220
2;18;51956
2;18;32768
2;18;30875
2;18;76471
2;18;52273
2;18;67283
2;18;27570
2;18;48325
2;18;16409
2;18;45633
2;18;31079
2;18;19775
2;18;45458
2;18;31552
2;19;41922
2;19;70304
2;19;37472
2;19;38683
2;19;21846
2;19;21688
2;20;48473
2;20;40170
2;20;2484969
2;20;61238
2;20;33805
2;20;19816
2;20;12979
2;20;54921
2;20;18079
2;20;71776
2;20;23732
2;20;30169
2;20;46595
2;20;27492
2;20;43727
2;20;37011
2;20;46322
2;21;37485
2;21;40966
2;22;24616
2;22;39076
2;22;39109
2;22;40538
2;22;44818
2;22;36546
2;22;33860
2;22;26840
2;22;34886
2;23;29833
2;23;33793
2;23;27218
2;23;28473
2;23;42986
2;23;30182
2;23;27682
2;23;20836
2;23;26011
2;23;21736
2;24;15573
2;24;2347146
2;24;50527
2;24;33803
2;24;73714
2;24;2617182
2;24;32280
2;25;20599
2;25;38271
2;25;29828
2;25;35039
2;25;42685
2;25;22265
2;25;52690
2;25;36673
2;25;23886
2;26;27860
2;26;30818
2;26;19596
2;26;31673
2;26;20266
2;27;63309
2;27;68430
2;27;32012
2;27;27275
2;27;2449311
2;27;15399
2;27;34848
2;27;31478
2;27;28464
2;27;22294
2;27;22847
2;28;53706
2;28;32641
2;28;20210
2;28;30101
2;28;49598
2;28;31955
2;28;17513
2;28;22322
2;28;32978
2;28;35279
2;28;33934
2;28;26379
2;29;25068
2;29;29223
2;29;50218
2;29;46467
2;29;26244
2;29;38263
2;29;27012
2;29;26490
2;29;31022
2;29;29025
2;30;40958
2;30;34034
2;30;2327996
2;31;30779
2;31;17655
2;31;60223
2;31;65228
2;31;2488391
2;32;24927
2;32;37610
2;32;2544517
2;33;52931
2;33;20444
2;33;27595
2;33;20241
2;33;30937
2;33;37151
2;33;28656
2;33;82202
2;33;41698
2;33;18445
2;33;13270
2;33;22907
2;33;42936
2;34;22970
2;34;2248739
2;34;23979
2;34;20577
2;34;26562
2;34;24848
2;34;45346
2;34;2749587
2;34;68989
2;34;35788
2;34;17303
2;35;16147
2;35;2591102
2;35;63592
2;35;16868
2;35;40805
2;35;24152
2;35;2381922
2;35;31484
2;35;30884
2;35;22675
2;35;63590
2;35;23164
2;36;37245
2;36;38462
2;36;33046
2;36;17442
2;36;15942
2;36;17814
2;37;28804
2;37;32291
2;37;45556
2;37;41244
2;39;22440
2;39;38504
2;39;36547
2;39;20820
2;40;20836
2;40;41811
2;40;20516
2;40;77175
2;40;38328
2;40;39136
2;40;49944
2;40;26917
2;40;36444
2;40;49149
2;41;31707
2;41;24120
2;41;35763
2;41;31484
2;41;29875
2;41;23970
2;41;39426
2;41;13850
2;41;69904
2;41;43337
2;42;34830
2;42;40231
2;42;2569640
2;42;19213
2;42;30802
2;42;19749
2;43;22013
2;43;48068
2;43;53328
2;43;34427
2;43;2367044
2;43;18590
2;43;29262
2;44;29865
2;44;27732
2;44;21235
2;44;29671
2;44;31911
2;44;59614
2;44;20587
2;44;33554
2;44;15270
2;44;24905
2;44;2612104
2;44;2482279
2;45;26819
2;45;33781
2;45;73530
2;45;75238
2;45;18106
2;45;28548
2;45;40014
2;45;18259
2;45;22971
2;45;25275
2;45;48048
2;46;27748
2;46;39093
2;46;41616
2;46;19370
2;46;19548
2;46;15831
2;46;21609
2;46;28610
2;46;73294
2;47;17744
2;47;61113
2;47;85648
2;47;22063
2;47;22750
2;47;69355
2;47;25503
2;47;45610
2;47;40465
2;47;22503
2;48;61970
2;48;34274
2;48;2545808
2;48;41970
2;48;17987
2;49;44753
2;49;44847
2;49;39308
2;49;30633
2;49;31219
2;49;33519
2;49;27314
2;49;44670
2;49;14634
2;49;33154
2;49;33673
2;49;17855
2;49;44541
2;50;62523
2;50;23014
2;50;31489
2;50;24052
2;50;76885
2;50;22231
2;50;25721
2;50;27969
2;50;2492902
2;51;40418
2;51;47869
2;51;43869
2;51;22848
2;51;2870465
2;51;37982
2;51;35333
2;52;35925
2;52;26946
2;52;49782
2;52;25581
2;52;29711
2;52;14138
2;53;15500
2;53;32891
2;53;39429
2;53;25825
2;53;32222
2;53;24776
2;53;25853
2;53;18622
2;53;29939
2;53;64075
2;53;33925
2;53;19471
2;54;16893
2;54;24783
2;54;18467
2;54;47093
2;54;34233
2;54;2670305
2;55;54073
2;55;33135
2;55;28672
2;55;19202
2;55;17510
2;55;23555
2;55;14971
2;55;87435
2;55;24152
2;55;27077
2;56;28625
2;56;17990
2;56;2348371
2;56;62740
2;56;31969
2;56;24120
2;56;20263
2;56;39052
2;56;43145
2;57;32901
2;57;31507
2;57;19027
2;57;60834
2;58;28751
2;58;62694
2;58;29719
2;58;79410
2;59;19754
2;59;24959
2;59;60988
2;59;29802
2;59;15793
2;60;32554
2;60;30002
2;60;60005
2;60;2359087
2;60;24552
2;60;40439
2;60;35697
2;60;51171
2;61;20338
2;61;28131
2;61;26055
2;61;43653
2;61;21631
2;61;69647
2;61;21583
2;61;31450
2;62;30970
2;62;29282
2;62;21251
2;62;36549
2;63;17759
2;63;15943
2;63;38831
2;64;26775
2;64;2799350
2;64;34337
2;64;21203
2;64;86770
2;64;26493
2;64;25226
2;64;26482
2;64;41657
2;65;2297828
2;65;27088
2;65;36117
2;65;24017
2;65;24359
2;65;105040
2;65;28542
2;65;29705
2;65;24569
2;66;20398
2;66;25320
2;66;36619
2;66;24017
2;66;48022
2;66;26925
2;66;37746
2;66;44515
2;66;24224
2;67;37742
2;67;24245
2;67;27774
2;67;26972
2;68;51464
2;68;36484
2;68;23400
2;69;40970
2;69;17822
2;69;29159
2;70;47520
2;70;45584
2;70;32227
2;71;20390
2;71;13958
2;71;26140
2;71;27366
2;71;82724
2;72;40819
2;72;27762
2;72;42644
2;72;27251
2;72;44670
2;72;20612
2;72;27777
2;72;42986
2;72;26949
2;73;43922
2;73;72413
2;73;32276
2;73;89893
2;73;22236
2;73;30201
2;73;23501
2;73;56773
2;73;2903811
2;73;44996
2;73;38234
2;74;21731
2;74;48658
2;74;51149
2;74;58205
2;74;20234
2;74;28137
2;74;30789
2;74;35692
2;74;36854
2;75;33199
2;75;18640
2;75;31683
2;75;22716
2;75;36904
2;76;17270
2;76;39509
2;76;57297
2;76;52867
2;76;15801
2;77;33006
2;77;21308
2;77;2152150
2;77;23733
2;77;20307
2;77;16589
2;77;35617
2;77;49301
2;77;27585
2;77;30982
2;77;41124
2;77;15942
2;77;61359
2;77;45280
2;78;2587013
2;78;29299
2;78;27239
2;78;54551
2;78;37912
2;78;15951
2;79;30812
2;79;30821
2;79;31123
2;79;16196
2;79;34331
2;79;19936
2;79;37345
2;79;29187
2;80;59489
2;80;48115
2;80;63433
2;80;47799
2;80;25404
2;80;32967
2;80;19897
2;80;47783
2;80;34802
2;80;45520
2;80;44465
2;81;37772
2;81;61483
2;81;32938
2;81;41333
2;81;33710
2;81;67717
2;81;29385
2;82;27176
2;82;30882
2;82;21185
2;82;28973
2;82;35023
2;82;30415
2;82;73724
2;83;23087
2;83;42114
2;83;29526
2;83;85861
2;83;77908
2;83;29832
2;83;49838
2;83;81957
2;83;23348
2;84;39643
2;84;2428693
2;84;13216
2;84;21870
2;84;21471
2;84;19962
2;84;54991
2;85;33347
2;85;36269
2;85;16389
2;85;33005
2;85;29031
2;85;31940
2;86;40599
2;86;25530
2;86;35815
2;86;43387
2;87;15271
2;87;40477
2;87;26055
2;87;28980
2;87;28044
2;88;29210
2;88;21051
2;88;46533
2;88;32584
2;89;54203
2;89;49238
2;89;16293
2;89;32873
2;89;31350
2;89;21954
2;90;34547
2;90;32938
2;90;41362
2;90;17700
2;90;47132
2;90;22074
2;90;76795
2;90;38516
2;90;23241
2;90;14028
2;90;2252834
2;91;25298
2;91;34402
2;91;38484
2;91;24985
2;91;27632
2;91;41060
2;91;23119
2;91;24273
2;91;41234
2;91;62424
2;91;34797
2;91;30298
2;92;17512
2;92;20762
2;92;19373
2;93;31018
2;93;2602997
2;93;23613
2;93;29539
2;93;23845
2;94;50788
2;94;38388
2;95;46833
2;95;19190
2;95;35861
2;95;17809
2;95;47046
2;95;36766
2;95;2394951
2;95;43757
2;95;62088
2;96;26180
2;96;81728
2;96;36396
2;96;32951
2;96;52322
2;96;2498300
2;96;38192
2;97;26252
2;97;28206
2;97;41619
2;97;46997
2;97;24331
2;97;44261
2;97;66558
2;97;35702
2;97;23147
2;97;36921
2;97;32690
2;98;14837
2;98;42213
2;98;86123
2;98;34316
2;98;34340
2;98;31817
2;98;2940846
2;98;26435
2;98;38811
2;98;20772
2;98;57007
2;98;56373
2;99;42600
2;99;17852
2;99;30228
2;99;19882
2;99;32401
2;99;31524
2;99;40874
2;99;21243
2;99;44895
2;99;32297
2;100;14057
2;100;41542
2;101;29209
2;101;53172
2;101;32107
2;101;16291
2;101;61323
2;101;26776
2;101;37659
2;102;21106
2;102;67982
2;102;43098
2;103;10847
2;103;22268
2;103;2063490
2;104;54289
2;104;32844
2;104;58065
2;104;25641
2;104;36985
2;104;24192
2;104;31863
2;104;31249
2;104;29723
2;104;34191
2;104;37876
2;104;30736
2;104;42301
2;104;39252
2;104;41857
2;105;38325
2;105;33178
2;105;52841
2;105;37043
2;105;29282
2;105;27133
2;105;27484
2;105;56763
2;106;23233
2;106;36365
2;106;18095
2;106;16790
2;106;26258
2;107;36734
2;107;24801
2;107;25405
2;107;40577
2;107;24423
2;107;39864
2;107;34489
2;108;29680
2;108;24586
2;108;35726
2;108;17649
2;108;46028
2;108;31227
2;108;68272
2;108;38209
2;108;42619
2;108;25700
2;109;44733
2;109;33452
2;109;28633
2;109;28395
2;110;2097757
2;110;37955
2;110;40834
2;110;41147
2;110;21781
2;111;26655
2;111;57495
2;111;14690
2;111;20812
2;111;51601
2;111;48180
2;112;18323
2;112;2321145
2;112;24339
2;112;48439
2;112;25118
2;112;50943
2;112;45938
2;112;28840
2;112;34208
2;112;29742
2;112;42486
2;113;56163
2;113;3245175
2;113;21359
2;113;30889
2;113;22676
2;113;62510
2;113;15052
2;113;31039
2;113;25908
2;114;29088
2;114;36466
2;114;43197
2;114;25869
2;114;28812
2;114;42079
2;114;50530
2;114;39874
2;114;18305
2;115;63605
2;115;29071
2;115;48426
2;115;47788
2;115;41965
2;115;72328
2;115;18304
2;115;42563
2;115;2224994
2;115;36078
2;116;28727
2;116;27538
2;116;41624
2;116;44147
2;117;25709
2;117;37837
2;117;16449
2;117;79682
2;117;31333
2;117;28857
2;118;29853
2;118;44613
2;118;17440
2;118;32563
2;118;33767
2;118;25419
2;119;41922
2;119;2304938
2;119;24353
2;119;20291
2;119;61129
2;119;32608
2;120;45368
2;120;118116
2;120;2568017
2;120;57998
2;120;32594
2;120;91828
2;120;25400
2;120;29588
2;121;43118
2;121;36552
2;121;30391
2;121;39266
2;121;33342
2;122;20862
2;124;14209
2;125;30523
2;125;26305
2;126;44548
2;127;33017
2;127;35436
2;128;19076
2;128;19843
2;128;47687
2;128;13195
2;130;46800
2;131;17634
2;131;60741
2;134;2730540
2;135;24209
2;135;55205
2;135;39659
2;135;33875
2;135;18433
2;135;26857
2;136;52456
2;136;27247
2;136;32109
2;136;47324
2;136;30131
2;137;32749
2;137;32453
2;137;77042
2;138;25299
2;138;34504
2;138;37998
2;138;42925
2;140;39392
2;140;29130
2;140;42091
2;140;67384
2;140;44772
2;141;27683
2;141;2784527
2;141;32627
2;141;40477
2;142;22473
2;142;24386
2;143;39536
2;143;30663
2;144;42106
2;144;36640
2;145;20431
2;146;49383
2;147;28070
2;148;53404
2;148;20836
2;148;2890795
2;148;12956
2;149;11978
2;149;22465
2;150;44470
2;151;21964
2;151;28076
2;151;41589
2;151;22331
2;153;20149
2;153;15746
2;154;44279
2;157;23173
2;157;30697
2;158;66537
2;158;53306
2;160;57138
2;161;37626
2;162;41596
2;162;15450
2;162;26607
2;162;27068
2;162;27734
2;162;19816
2;163;35407
2;163;37899
2;163;35777
2;165;30647
2;166;39872
2;166;27623
2;167;28593
2;168;33530
2;171;24658
2;171;28291
2;172;81121
2;172;29903
2;173;51026
2;173;30612
2;174;20680
2;175;32281
2;175;20787
2;176;25632
2;176;36726
2;176;23196
2;177;40308
2;178;30137
2;178;28101
2;179;58466
2;180;23320
2;181;44444
2;182;28874
2;183;30718
2;187;32636
2;187;2140101
2;188;28616
2;190;25314
2;190;21152
2;191;28579
2;191;78887
2;191;38339
2;191;26713
2;192;23818
2;193;27798
2;194;26707
2;194;40230
2;194;36100
2;195;18709
2;196;41584
2;196;54333
2;196;16038
2;196;27755
2;196;20860
2;196;31199
2;197;38725
2;197;47764
2;198;26483
2;198;23042
2;199;41432
2;199;22831
2;200;37716
2;200;28801
2;202;20069
2;202;19513
2;204;33185
2;204;26565
2;205;30677
2;205;40983
2;205;24072
2;206;81875
2;206;31373
2;207;28628
2;208;54902
2;208;28108
2;208;21111
2;209;67872
2;210;28114
2;210;2664843
2;210;41698
2;211;41916
2;212;14572
2;212;19073
2;213;24664
2;213;15989
2;213;51042
2;213;20862
2;213;29556
2;213;33035
2;214;35362
2;215;17482
2;215;25128
2;216;24740
2;216;2376176
2;217;58510
2;217;20745
2;218;34896
2;219;32490
2;219;19643
2;220;25312
2;220;13759
2;220;43729
2;220;20294
2;221;23502
2;221;36522
2;222;31434
2;222;28249
2;222;40007
2;223;24780
2;223;29975
2;224;28523
2;224;36497
2;224;17978
2;224;50737
2;225;28217
2;225;37393
2;225;63530
2;226;28097
2;227;30853
2;227;22911
2;227;30851
2;228;18952
2;228;30311
2;229;32246
2;230;22092
2;230;40558
2;230;21761
2;231;39661
2;232;45091
2;232;60059
2;232;32173
2;232;18061
2;233;35860
2;234;43583
2;234;38016
2;234;28194
2;236;15565
2;237;39341
2;237;33094
2;237;23685
2;238;29683
2;241;37798
2;241;2469718
2;242;17053
2;242;41943
2;242;30456
2;243;15730
2;244;25555
2;244;25507
2;244;14976
2;244;26347
2;244;65253
2;244;46154
2;244;15019
2;245;44543
2;245;14657
2;245;39658
2;245;20323
2;245;80087
2;245;25366
2;245;40630
2;245;20057
2;245;32094
2;245;41026
2;246;17542
2;246;57732
2;246;15191
2;246;24866
2;246;27822
2;246;2959704
2;246;12489
2;246;32442
2;247;27574
2;247;61423
2;247;65892
2;247;37848
2;247;47378
2;248;14117
2;248;37715
2;248;26304
2;248;38423
2;248;36662
2;248;31671
2;249;41324
2;249;2239317
2;249;23900
2;249;13694
2;249;41198
2;249;34630
2;249;55068
2;249;17353
2;250;69269
2;250;29487
2;250;42592
2;250;56948
2;251;55855
2;251;32227
2;251;42725
2;251;26895
2;251;35781
2;251;29835
2;251;33340
2;251;26681
2;251;47373
2;251;32831
2;251;45430
2;252;86645
2;252;2959911
2;252;24780
2;252;46704
2;252;43285
2;252;45167
2;252;75501
2;252;28526
2;254;23035
2;254;65328
2;254;40864
2;254;43239
2;255;16062
2;255;27985
2;255;49088
2;255;93756
2;255;20897
2;255;23104
2;255;32225
2;255;53943
2;255;19589
2;256;32424
2;256;34392
2;256;20030
2;257;38815
2;257;84786
2;257;25438
2;257;2661982
2;257;31616
2;257;47321
2;257;31837
2;258;41743
2;258;27889
2;258;27681
2;258;47430
2;258;28692
2;258;29704
2;258;22129
2;258;47513
2;259;2402070
2;259;42143
2;259;58186
2;259;23995
2;259;30577
2;259;49724
2;259;32633
2;259;32032
2;259;40420
2;259;42914
2;259;29491
2;259;41583
2;259;17167
2;259;70599
2;260;24134
2;260;45434
2;260;2629928
2;260;40606
2;260;20397
2;260;33975
2;260;14595
2;260;39451
2;260;59962
2;260;30426
2;260;24685
2;260;28939
2;261;37598
2;261;21404
2;261;32276
2;261;44712
2;261;34282
2;261;19987
2;261;2518975
2;262;57895
2;262;29641
2;262;41310
2;262;60826
2;262;29838
2;263;71126
2;263;28986
2;263;33952
2;264;25777
2;264;46762
2;264;27563
2;264;2083645
2;264;44108
2;264;28211
2;264;31623
2;264;25690
2;264;35842
2;264;59211
2;265;65993
2;265;48057
2;265;51170
2;265;36769
2;265;39865
2;265;36966
2;266;25150
2;266;24159
2;266;33814
2;266;31368
2;266;17250
2;267;58807
2;267;17777
2;267;34578
2;267;22127
2;267;34608
2;267;21523
2;267;44746
2;267;22584
2;267;27222
2;267;21925
2;268;21980
2;268;20084
2;268;32201
2;268;41278
2;268;56928
2;268;17617
2;268;27005
2;268;44903
2;268;23291
2;268;36522
2;268;48192
2;268;2276490
2;269;54126
2;269;26323
2;269;38657
2;269;37839
2;269;22806
2;269;20674
2;269;55893
2;269;63084
2;269;46953
2;269;39344
2;269;23170
2;269;26338
2;269;62342
2;269;32214
2;269;27425
2;269;89558
2;269;34029
2;270;25525
2;270;18691
2;270;59671
2;270;27848
2;270;21895
2;270;26740
2;270;28050
2;271;57853
2;271;21452
2;271;50566
2;271;21859
2;271;26781
2;271;39545
2;271;37087
2;272;23300
2;272;41945
2;272;36837
2;273;46765
2;273;37491
2;274;41524
2;274;53139
2;275;25291
2;275;34542
2;275;29617
2;275;28072
2;275;28807
2;275;49290
2;275;58371
2;275;23584
2;275;32686
2;275;47108
2;275;27914
2;276;21649
2;276;48076
2;276;51402
2;276;21819
2;276;94260
2;276;35946
2;276;28990
2;276;27518
2;276;24517
2;277;27158
2;277;42563
2;278;47957
2;278;25343
2;278;22901
2;278;72266
2;278;17747
2;278;40369
2;279;28538
2;279;50116
2;280;29502
2;280;2415616
2;280;24101
2;280;52287
2;280;93992
2;280;29089
2;280;26481
2;280;26899
2;280;40088
2;280;14168
2;280;24965
2;280;50235
2;281;25526
2;281;35603
2;281;37576
2;281;20077
2;281;22841
2;281;59926
2;281;43903
2;281;46815
2;281;2607615
2;282;47467
2;282;39184
2;282;36302
2;282;48225
2;282;15168
2;282;19999
2;282;45569
2;283;62084
2;283;66203
2;283;39028
2;283;2195671
2;283;25411
2;284;2218402
2;284;30454
2;284;41010
2;285;17477
2;285;35546
2;285;20143
2;285;25185
2;285;36063
2;285;27292
2;285;49291
2;286;27432
2;286;18319
2;286;33960
2;286;56074
2;286;51394
2;286;15922
2;286;14681
2;286;56373
2;286;26546
2;287;42416
2;287;77867
2;287;25871
2;287;33237
2;287;41358
2;287;16615
2;287;12902
2;287;38880
2;287;19972
2;287;41209
2;288;10997
2;288;87404
2;288;23895
2;288;63340
2;288;34840
2;288;22001
2;288;21385
2;288;26620
2;289;51952
2;289;35143
2;289;2504283
2;289;31355
2;289;30588
2;289;35321
2;289;24725
2;289;28509
2;289;53125
2;289;18064
2;289;3147180
2;289;22195
2;289;46732
2;289;22471
